imdb_title_id,title,director
tt0017736,Casanova,Alexandre Volkoff
tt0017739,Il castello degli spettri,Paul Leni
tt0017750,Chicago,Frank Urson
tt0017751,I figli del divorzio,"""Frank Lloyd, Josef von Sternberg"""
tt0017765,Tuo per sempre,"""James W. Horne, Buster Keaton"""
tt0017809,La ragazza con la cappelliera,Boris Barnet
tt0017825,Il declino,Alfred Hitchcock
tt0017832,L'atleta innamorato,Millard Webb
tt0017843,Fragile virtù,Alfred Hitchcock
tt0017860,The Fair Co-Ed,Sam Wood
tt0017886,The First Auto,Roy Del Ruth
tt0017918,The Gaucho,F. Richard Jones
tt0017925,Come vinsi la guerra,"""Clyde Bruckman, Buster Keaton"""
tt0017928,Get Your Man,Dorothy Arzner
tt0017938,La glace à trois faces,Jean Epstein
tt0017961,La Felicità,Aleksandr Medvedkin
tt0017998,Hindle Wakes,Maurice Elvey
tt0018014,Hotel Imperial,Mauritz Stiller
tt0018016,Hula,Victor Fleming
tt0018033,Cosetta,"""Clarence G. Badger, Josef von Sternberg"""
tt0018037,Il cantante di jazz,Alan Crosland
tt0018045,Le joueur d'échecs,Raymond Bernard
tt0018051,Il fratello minore,"""Ted Wilde, Harold Lloyd"""
tt0018054,Il re dei re,Cecil B. DeMille
tt0018066,La fine di San Pietroburgo,"""Vsevolod Pudovkin, Mikhail Doller"""
tt0018087,Il Giglio nelle tenebre,Georg Wilhelm Pabst
tt0018097,Il fantasma del castello,Tod Browning
tt0018102,Le sue ultime mutandine,Frank Capra
tt0018107,Anna Karenina,"""Edmund Goulding, John Gilbert"""
tt0018113,The Love of Sunya,Albert Parker
tt0018138,"""Man, Woman and Sin""",Monta Bell
tt0018166,Mockery,Benjamin Christensen
tt0018179,Mr. Wu,William Nigh
tt0018183,My Best Girl,Sam Taylor
tt0018192,Napoleone,Abel Gance
tt0018217,Ottobre!,"""Grigoriy Aleksandrov, Sergei M. Eisenstein"""
tt0018218,Il re del sottosuolo,Alan Crosland
tt0018235,Il mio cuore aveva ragione,Alfred Santell
tt0018247,Passione di principe,Howard Hawks
tt0018253,Ferro e fuoco,Alfred Santell
tt0018268,Potseluy Meri Pikford,Sergey Komarov
tt0018297,Quality Street,Sidney Franklin
tt0018311,The Red Mill,Roscoe 'Fatty' Arbuckle
tt0018328,Vinci per me!,Alfred Hitchcock
tt0018351,Running Wild,Gregory La Cava
tt0018362,The Scar of Shame,Frank Peregini
tt0018379,Settimo cielo,Frank Borzage
tt0018389,A Ship Comes In,William K. Howard
tt0018392,Shooting Stars,"""Anthony Asquith, A.V. Bramble"""
tt0018397,The Show,Tod Browning
tt0018413,"""Slide, Kelly, Slide""",Edward Sedgwick
tt0018440,Spring Fever,Edward Sedgwick
tt0018451,Il principe studente,"""Ernst Lubitsch, John M. Stahl"""
tt0018453,Sumka dipkuryera,Aleksandr Dovzhenko
tt0018455,Aurora,F.W. Murnau
tt0018464,Tarzan and the Golden Lion,J.P. McGowan
tt0018471,Tell It to the Marines,George W. Hill
tt0018484,Three's a Crowd,Harry Langdon
tt0018487,Tillie the Toiler,Hobart Henley
tt0018505,Tretya meshchanskaya,Abram Room
tt0018513,Twelve Miles Out,Jack Conway
tt0018515,Notte d'Arabia,Lewis Milestone
tt0018523,Un cappello di paglia di Firenze,René Clair
tt0018524,Uncle Tom's Cabin,Harry A. Pollard
tt0018526,Le notti di Chicago,"""Josef von Sternberg, Arthur Rosson"""
tt0018528,Lo sconosciuto,Tod Browning
tt0018530,Controcorrente,John Ford
tt0018566,When a Man Loves,Alan Crosland
tt0018578,Ali,"""William A. Wellman, Harry d'Abbadie d'Arrast"""
tt0018579,Winners of the Wilderness,W.S. Van Dyke
tt0018588,Enigma,Curtis Bernhardt
tt0018600,Xi xiang ji,"""Minwei Li, Hou Yao"""
tt0018615,Crisi,Georg Wilhelm Pabst
tt0018618,Amore e mare,William Nigh
tt0018678,La battaglia dei sessi,D.W. Griffith
tt0018684,I mendicanti della vita,William A. Wellman
tt0018722,Bringing Up Father,Jack Conway
tt0018737,Il vaso di Pandora,Georg Wilhelm Pabst
tt0018742,Il cameraman,"""Edward Sedgwick, Buster Keaton"""
tt0018749,Il fidanzato di cartone,Robert Z. Leonard
tt0018756,Tabarin di lusso,Alfred Hitchcock
tt0018770,La caduta della casa Usher,Jean Epstein
tt0018773,Il circo,Charles Chaplin
tt0018795,I cosacchi,"""George W. Hill, Clarence Brown"""
tt0018826,I due timidi,René Clair
tt0018836,La donna divina,Victor Sjöström
tt0018839,I dannati dell'oceano,Josef von Sternberg
tt0018841,La casa sulla Trubnaja,Boris Barnet
tt0018862,Eliso,Nikoloz Shengelaia
tt0018876,La moglie del fattore,Alfred Hitchcock
tt0018879,Oasi dell'amore,Howard Hawks
tt0018882,Tastatemi il polso,Gregory La Cava
tt0018907,I quattro diavoli,F.W. Murnau
tt0018908,The Four Feathers,"""Merian C. Cooper, Lothar Mendes"""
tt0018909,L'ultima gioia,John Ford
tt0018910,Quattro mura,William Nigh
tt0018927,Eden palace,Lewis Milestone
tt0018935,Sesso Incatenato,William Dieterle
tt0018937,Capitan Barbablù,Howard Hawks
tt0018972,La casa del boia,John Ford
tt0018990,Heimkehr,Joe May
tt0018996,High Treason,Maurice Elvey
tt0019043,Jûjiro,Teinosuke Kinugasa
tt0019067,L'avventuriera,Robert Z. Leonard
tt0019071,Crepuscolo di gloria,Josef von Sternberg
tt0019074,Ridi pagliaccio,Herbert Brenon
tt0019096,Lights of New York,Bryan Foy
tt0019098,Le sette aquile,"""George Fitzmaurice, Frank Lloyd"""
tt0019109,Primo amore,Pál Fejös
tt0019127,Maldone,Jean Grémillon
tt0019130,L'uomo che ride,Paul Leni
tt0019151,Il teatro di Minnie,Frank Capra
tt0019152,The Mating Call,James Cruze
tt0019182,La canzone della mamma,John Ford
tt0019186,Moulin Rouge,Ewald André Dupont
tt0019195,La donna misteriosa,Fred Niblo
tt0019237,Le nostre sorelle di danza,Harry Beaumont
tt0019254,La passione di Giovanna d'Arco,Carl Theodor Dreyer
tt0019258,Fascino biondo,King Vidor
tt0019286,Tempeste sull'Asia,Vsevolod Pudovkin
tt0019290,Il potere della stampa,Frank Capra
tt0019304,The Racket,Lewis Milestone
tt0019312,La danzatrice rossa,Raoul Walsh
tt0019325,Riley the Cop,John Ford
tt0019335,Rose-Marie,Lucien Hubbard
tt0019344,Tristana e la maschera,Raoul Walsh
tt0019374,Shiraz,Franz Osten
tt0019379,Maschere di celluloide,King Vidor
tt0019388,Il cantante pazzo,Lloyd Bacon
tt0019400,The Smart Set,Jack Conway
tt0019412,A rotta di collo,Ted Wilde
tt0019415,L'inafferrabile,Fritz Lang
tt0019421,Io... e il ciclone,"""Charles Reisner, Buster Keaton"""
tt0019429,L'angelo della strada,Frank Borzage
tt0019434,Femmine del mare,"""Frank Capra, Irvin Willat"""
tt0019451,Nella tempesta,"""Sam Taylor, Lewis Milestone"""
tt0019462,Quella certa cosa,Frank Capra
tt0019480,Tire au flanc,Jean Renoir
tt0019489,The Trail of '98,Clarence Brown
tt0019509,Underground,Anthony Asquith
tt0019532,I vichinghi,Roy William Neill
tt0019553,Nel gorgo del peccato,Victor Fleming
tt0019557,Il fiume stanco,Frank Lloyd
tt0019558,Sinfonia nuziale,Erich von Stroheim
tt0019563,La serpe di Zanzibar,Tod Browning
tt0019571,Mentre la città dorme,Jack Conway
tt0019574,Ombre bianche,"""W.S. Van Dyke, Robert J. Flaherty"""
tt0019585,Il vento,Victor Sjöström
tt0019591,Il destino,Clarence Brown
tt0019609,Il cadavere vivente,Fyodor Otsep
tt0019611,Zvenigora,Aleksandr Dovzhenko
tt0019629,La aldea maldita,Florián Rey
tt0019630,Alibi,Roland West
tt0019644,Applause,Rouben Mamoulian
tt0019646,L'argent,Marcel L'Herbier
tt0019649,Arsenale,Aleksandr Dovzhenko
tt0019655,Asfalto,Joe May
tt0019658,Atlantic,Ewald André Dupont
tt0019684,Behind That Curtain,Irving Cummings
tt0019690,Big News,Gregory La Cava
tt0019699,La guardia nera,John Ford
tt0019702,Ricatto,Alfred Hitchcock
tt0019725,Broadway,Pál Fejös
tt0019726,Ragazze d'America,Mervyn LeRoy
tt0019729,La canzone di Broadway,Harry Beaumont
tt0019735,Cercasi avventura,F. Richard Jones
tt0019745,La Canarina Assassinata,"""Malcolm St. Clair, Frank Tuttle"""
tt0019746,Le capitaine Fracasse,"""Alberto Cavalcanti, Henry Wulschleger"""
tt0019777,The Cocoanuts,"""Robert Florey, Joseph Santley"""
tt0019785,L'isola del diavolo,Wesley Ruggles
tt0019788,Coquette,Sam Taylor
tt0019796,Daigaku wa detakeredo,Yasujirô Ozu
tt0019798,La danza della vita,"""John Cromwell, A. Edward Sutherland"""
tt0019800,Funamboli,Lothar Mendes
tt0019811,Notti nel deserto,William Nigh
tt0019815,Il tenente di Napoleone,Sidney Franklin
tt0019823,Disraeli,Alfred E. Green
tt0019824,Trafalgar,Frank Lloyd
tt0019839,The Duke Steps Out,James Cruze
tt0019843,Dinamite,Cecil B. DeMille
tt0019850,Erotikon,Gustav Machatý
tt0019852,La valanga,Ernst Lubitsch
tt0019856,Evangelina,Edwin Carewe
tt0019884,Diavoli volanti,Frank Capra
tt0019886,La flotta del cielo,George W. Hill
tt0019889,The Flying Scotsman,Castleton Knight
tt0019901,Una donna nella luna,Fritz Lang
tt0019909,Fräulein Else,Paul Czinner
tt0019929,The Girl in the Show,Edgar Selwyn
tt0019933,Glorifying the American Girl,Millard Webb
tt0019935,Donna pagana,Cecil B. DeMille
tt0019936,Gold Diggers of Broadway,Roy Del Ruth
tt0019939,Goluboy ekspress,Ilya Trauberg
tt0019945,Il bandito e la signorina,Reginald Barker
tt0019946,Il gran Gabbo,"""James Cruze, Erich von Stroheim"""
tt0019949,The Greene Murder Case,Frank Tuttle
tt0019957,Half Marriage,William J. Cowen
tt0019959,Alleluja!,King Vidor
tt0019976,Gli eroi del deserto,William Wyler
tt0019979,Her Private Affair,Paul L. Stein
tt0019983,High Voltage,Howard Higgin
tt0019992,The Hole in the Wall,Robert Florey
tt0019993,Hollywood che canta,"""Charles Reisner, Christy Cabanne"""
tt0020004,Sette passi verso Satana,Benjamin Christensen
tt0020011,Il bacillo dell'amore,Robert Land
tt0020014,The Idle Rich,William C. de Mille
tt0020018,Notte di tradimento,Irving Cummings
tt0020025,The Informer,Arthur Robison
tt0020030,La maschera di ferro,Allan Dwan
tt0020034,La romanza dell'amore,Sam Wood
tt0020062,Il bacio,Jacques Feyder
tt0020075,"""Laila, la figlia del nord""",George Schnéevoigt
tt0020078,Erik il grande,Pál Fejös
tt0020080,The Last Warning,Paul Leni
tt0020081,L'onestà della signora Cheyney,Sidney Franklin
tt0020092,The Letter,Jean de Limur
tt0020099,Linda,Dorothy Davenport
tt0020103,La porta chiusa,George Fitzmaurice
tt0020112,Il principe consorte,Ernst Lubitsch
tt0020114,Trappola d'amore,William Wyler
tt0020122,La stella della fortuna,Frank Borzage
tt0020126,Madame X,Lionel Barrymore
tt0020142,L'isola del peccato,Alfred Hitchcock
tt0020143,La compagnia d'assalto,Robert Z. Leonard
tt0020144,Marianne,Robert Z. Leonard
tt0020163,Uomini di domenica,"""Robert Siodmak, Edgar G. Ulmer"""
tt0020166,Rosa del Messico,Erle C. Kenton
tt0020182,Il conte di Montecristo,Henri Fescourt
tt0020193,Il viaggio di mamma Krausens verso la felicità,Phil Jutzi
tt0020197,Il drago rosso,Rowland V. Lee
tt0020198,L'isola misteriosa,"""Lucien Hubbard, Benjamin Christensen"""
tt0020210,Navy Blues,Clarence Brown
tt0020217,Notti di New York,Lewis Milestone
tt0020223,L'arca di Noè,"""Michael Curtiz, Darryl F. Zanuck"""
tt0020228,Les nouveaux messieurs,Jacques Feyder
tt0020230,La nuova Babilonia,"""Grigoriy Kozintsev, Leonid Trauberg"""
tt0020232,Oblomok imperii,Fridrikh Ermler
tt0020238,On with the Show!,Alan Crosland
tt0020247,Ragazze americane,Jack Conway
tt0020253,L'isola del sole,W.S. Van Dyke
tt0020269,Piccadilly,Ewald André Dupont
tt0020286,Prapancha Pash,Franz Osten
tt0020293,"""Prividenie, kotoroe ne vozvrashchaetsya""",Abram Room
tt0020298,La regina Kelly,"""Erich von Stroheim, Richard Boleslawski"""
tt0020305,The Racketeer,Howard Higgin
tt0020320,Redskin,Victor Schertzinger
tt0020332,Rio Rita,Luther Reed
tt0020335,Il fiume,Frank Borzage
tt0020336,Arcobaleno,Charles Reisner
tt0020344,Rotaie,Mario Camerini
tt0020358,Sally,John Francis Dillon
tt0020359,Saluto militare,"""David Butler, John Ford"""
tt0020364,"""Lui, lei, l'altra""",A. Edward Sutherland
tt0020388,Seven Keys to Baldpate,Reginald Barker
tt0020392,"""Clem, bizzarro monello""",William Wyler
tt0020402,Show Boat,"""Harry A. Pollard, Arch Heath"""
tt0020403,Rivista delle nazioni,John G. Adolfi
tt0020405,The Silent Enemy,H.P. Carver
tt0020410,Donna che ama,John S. Robertson
tt0020425,Fatemi la corte,Sam Wood
tt0020431,Der Sonderling,"""Walter Jerven, Franz Osten"""
tt0020439,Cuori e motori,Harry Beaumont
tt0020442,Io... e l'amore,"""Edward Sedgwick, Buster Keaton"""
tt0020446,The Squall,Alexander Korda
tt0020451,Il vecchio e il nuovo,"""Grigoriy Aleksandrov, Sergei M. Eisenstein"""
tt0020458,La ragazza del bacio,Wesley Ruggles
tt0020461,The Studio Murder Mystery,Frank Tuttle
tt0020466,Il sorriso della vita,David Butler
tt0020475,Il diario di una donna perduta,Georg Wilhelm Pabst
tt0020479,La bisbetica domata,Sam Taylor
tt0020480,Tanned Legs,Marshall Neilan
tt0020488,Ritorna il sole,E. Mason Hopper
tt0020490,They Had to See Paris,Frank Borzage
tt0020492,The Thirteenth Chair,Tod Browning
tt0020499,La mazzata,Josef von Sternberg
tt0020502,L'ondata dei forti,Allan Dwan
tt0020510,Tôkyô kôshinkyoku,Kenji Mizoguchi
tt0020514,L'intrusa,Edmund Goulding
tt0020516,The Trial of Mary Dugan,Bayard Veiller
tt0020534,Lo spettro verde,Lionel Barrymore
tt0020538,L'indomabile,Jack Conway
tt0020542,The Vagabond Lover,Marshall Neilan
tt0020543,The Valiant,William K. Howard
tt0020547,"""Verdun, visions d'histoire""",Léon Poirier
tt0020556,L'uomo della Virginia,Victor Fleming
tt0020563,Giorni di gioventù,Yasujirô Ozu
tt0020570,La tragedia di Pizzo Palù,"""Arnold Fanck, Georg Wilhelm Pabst"""
tt0020572,Evviva il pericolo!,"""Clyde Bruckman, Malcolm St. Clair"""
tt0020581,Vendetta d'oriente,Tod Browning
tt0020585,Why Be Good?,William A. Seiter
tt0020589,Orchidea selvaggia,Sidney Franklin
tt0020590,L'allegra brigata,Dorothy Arzner
tt0020608,Nina Petrowna,Hanns Schwarz
tt0020613,La nuova generazione,Frank Capra
tt0020620,Il cavaliere della libertà,D.W. Griffith
tt0020629,All'ovest niente di nuovo,Lewis Milestone
tt0020640,Animal Crackers,Victor Heerman
tt0020641,Anna Christie,Clarence Brown
tt0020642,Anna Christie,Jacques Feyder
tt0020656,Il tempio delle tentazioni,Julien Duvivier
tt0020661,Back Pay,William A. Seiter
tt0020668,The Bat Whispers,Roland West
tt0020670,Be Yourself!,Thornton Freeland
tt0020673,Beau Ideal,Herbert Brenon
tt0020679,The Benson Murder Case,Frank Tuttle
tt0020686,Carcere,"""George W. Hill, Ward Wing"""
tt0020690,La conquista dell'America,Hobart Henley
tt0020691,Il grande sentiero,"""Raoul Walsh, Louis R. Loeffler"""
tt0020693,Billy the Kid,King Vidor
tt0020695,The Bishop Murder Case,"""David Burton, Nick Grinde"""
tt0020697,L'angelo azzurro,Josef von Sternberg
tt0020701,Borderline,Kenneth MacPherson
tt0020702,Temerario nato,John Ford
tt0020713,Bright Lights,Michael Curtiz
tt0020724,La sivigliana,Charles Brabin
tt0020740,Captain Thunder,Alan Crosland
tt0020754,Charley's Aunt,Al Christie
tt0020758,Check and Double Check,Melville W. Brown
tt0020763,Children of Pleasure,Harry Beaumont
tt0020768,Il nostro pane quotidiano,F.W. Murnau
tt0020785,Conspiracy,Christy Cabanne
tt0020793,A Cottage on Dartmoor,Anthony Asquith
tt0020799,The Cuckoos,Paul Sloane
tt0020806,Nella morsa delle rotaie,George B. Seitz
tt0020814,La beffa della vita,Julien Duvivier
tt0020815,La squadriglia dell'aurora,Howard Hawks
tt0020821,The Devil to Pay!,George Fitzmaurice
tt0020823,The Devil's Holiday,Edmund Goulding
tt0020827,La divorziata,Robert Z. Leonard
tt0020828,Dixiana,Luther Reed
tt0020836,The Doorway to Hell,Archie Mayo
tt0020838,Il guerriero,Edward Sedgwick
tt0020842,La sirenetta dell'autostrada,Wilhelm Thiele
tt0020852,Parla elstree,"""André Charlot, Jack Hulbert"""
tt0020866,Extravagance,Phil Rosen
tt0020869,The Fall Guy,Leslie Pearce
tt0020873,Fast and Loose,Fred C. Newmeyer
tt0020875,The Menace,Roy William Neill
tt0020876,Piano coi piedi,"""Clyde Bruckman, Harold Lloyd"""
tt0020890,The Flirting Widow,William A. Seiter
tt0020891,Ragazze e giovanotti del 1890,Harry Beaumont
tt0020894,Follow Thru,"""Lloyd Corrigan, Laurence Schwab"""
tt0020896,For the Defense,John Cromwell
tt0020900,Framed,George Archainbaud
tt0020902,Chi non cerca... trova,Edward Sedgwick
tt0020919,Come rubai mia moglie,Sam Wood
tt0020924,Going Wild,William A. Seiter
tt0020926,Golden Dawn,Ray Enright
tt0020929,Good News,Nick Grinde
tt0020938,La dea verde,Alfred E. Green
tt0020945,Half Shot at Sunrise,Paul Sloane
tt0020949,Giorni felici,Benjamin Stoloff
tt0020959,Il porto dell'inferno,Henry King
tt0020960,Gli angeli dell'inferno,"""Howard Hughes, Edmund Goulding"""
tt0020966,La stella della Taverna Nera,Tay Garnett
tt0020980,Passeggiate allegramente!,Yasujirô Ozu
tt0020985,Holiday,Edward H. Griffith
tt0020987,Hook Line and Sinker,Edward F. Cline
tt0021001,Inside the Lines,Roy Pomeroy
tt0021013,Journey's End,James Whale
tt0021016,I prodigi del 2000,David Butler
tt0021025,Il re del jazz,"""John Murray Anderson, Walter Lantz"""
tt0021040,Femmine di lusso,Frank Capra
tt0021042,The Lady of Scandal,Sidney Franklin
tt0021044,Notte di peccato,Victor Sjöström
tt0021048,La sferzata,Frank Lloyd
tt0021053,Laughter,Harry d'Abbadie d'Arrast
tt0021060,La moglie bella,Robert Z. Leonard
tt0021061,Nel regno della fantasia,Leo McCarey
tt0021069,The Life of the Party,Roy Del Ruth
tt0021070,The Light of Western Stars,"""Otto Brower, Edwin H. Knopf"""
tt0021074,La leggenda di Liliom,Frank Borzage
tt0021079,Piccolo Cesare,Mervyn LeRoy
tt0021087,Loose Ankles,Ted Wilde
tt0021090,Lord Byron of Broadway,"""Harry Beaumont, William Nigh"""
tt0021092,The Pay-Off,Lowell Sherman
tt0021094,La moglie n. 66,Paul L. Stein
tt0021100,Love in the Rough,Charles Reisner
tt0021102,Lovin' the Ladies,Melville W. Brown
tt0021106,Madame Satan,Cecil B. DeMille
tt0021110,Nomadi del canto,Michael Curtiz
tt0021121,Manslaughter,George Abbott
tt0021128,Mary,Alfred Hitchcock
tt0021132,The Matrimonial Bed,Michael Curtiz
tt0021133,Maybe It's Love,William A. Wellman
tt0021134,The Medicine Man,Scott Pembroke
tt0021140,Il sottomarino,John Ford
tt0021148,Castigo,George W. Hill
tt0021149,Moby Dick il mostro bianco,Lloyd Bacon
tt0021152,Un marito fuori posto,Malcolm St. Clair
tt0021153,Monte Carlo,Ernst Lubitsch
tt0021156,Marocco,Josef von Sternberg
tt0021165,Omicidio!,Alfred Hitchcock
tt0021178,Passione cosacca,Jack Conway
tt0021189,Gabbia di matti,King Vidor
tt0021191,La donna e la femmina,Lloyd Bacon
tt0021197,La dattilografa,"""Lloyd Bacon, Michael Curtiz"""
tt0021216,One Night at Susie's,John Francis Dillon
tt0021217,Notte romantica,Paul L. Stein
tt0021223,Ragazze che sognano,Harry Beaumont
tt0021224,Outside the Law,Tod Browning
tt0021225,Outward Bound,"""Robert Milton, Ray Enright"""
tt0021228,Debito d'odio,Sam Wood
tt0021232,Paramount revue,"""Dorothy Arzner, Otto Brower"""
tt0021239,Party Girl,Victor Halperin
tt0021240,Passion Flower,William C. de Mille
tt0021247,La petite Lise,Jean Grémillon
tt0021263,Vertigine del lusso,Mervyn LeRoy
tt0021268,Prazdnik svyatogo Yorgena,"""Yakov Protazanov, Porfiri Podobed"""
tt0021273,Miss Europa,Augusto Genina
tt0021276,Vertigine,Edward Sloman
tt0021280,Una notte celestiale,George Fitzmaurice
tt0021281,Raffles,"""George Fitzmaurice, Harry d'Abbadie d'Arrast"""
tt0021282,Luci del circo,Frank Capra
tt0021283,Sono stato bocciato ma...,Yasujirô Ozu
tt0021287,Reaching for the Moon,Edmund Goulding
tt0021292,Redenzione,"""Fred Niblo, Lionel Barrymore"""
tt0021294,La banda dei fantasmi,"""Nick Grinde, Malcolm St. Clair"""
tt0021295,La spia,Victor Fleming
tt0021297,The Return of Dr. Fu Manchu,Rowland V. Lee
tt0021303,River's End,Michael Curtiz
tt0021304,Dall'ombra alla luce,William Beaudine
tt0021307,Amor gitano,"""Lionel Barrymore, Hal Roach"""
tt0021309,Una volpe a corte,"""Irene Starewicz, Wladyslaw Starewicz"""
tt0021310,Romanzo,Clarence Brown
tt0021322,La famiglia reale di Broadway,"""George Cukor, Cyril Gardner"""
tt0021324,Runaway Bride,Donald Crisp
tt0021331,Le sang d'un poète,Jean Cocteau
tt0021335,Sarah and Son,Dorothy Arzner
tt0021345,Il vampiro del mare,"""Lionel Barrymore, Wesley Ruggles"""
tt0021365,La crociera del folle,Charles Brabin
tt0021371,Show Girl in Hollywood,Mervyn LeRoy
tt0021374,The Silver Horde,George Archainbaud
tt0021376,The Sin Ship,Louis Wolheim
tt0021377,Sin Takes a Holiday,Paul L. Stein
tt0021381,La vacanza del peccatore,John G. Adolfi
tt0021382,Ombre e luci,Sam Wood
tt0021394,So Long Letty,Lloyd Bacon
tt0021400,Sam Lee principe cinese,Frank Lloyd
tt0021401,Song o' My Heart,Frank Borzage
tt0021406,La moglie di quella notte,Yasujirô Ozu
tt0021408,Soup to Nuts,Benjamin Stoloff
tt0021409,Sotto i tetti di Parigi,René Clair
tt0021413,Spring Is Here,John Francis Dillon
tt0021420,Street of Chance,John Cromwell
tt0021435,Sunny,William A. Seiter
tt0021439,Sweet Kitty Bellairs,Alfred E. Green
tt0021463,The Texan,John Cromwell
tt0021464,They Learned About Women,"""Jack Conway, Sam Wood"""
tt0021472,Agente segreto Z1,Roy Del Ruth
tt0021483,Tom Sawyer,John Cromwell
tt0021484,Tonka Sibenice,Karl Anton
tt0021486,Top Speed,Mervyn LeRoy
tt0021492,True to the Navy,Frank Tuttle
tt0021493,The Truth About Youth,William A. Seiter
tt0021505,The Unholy Three,Jack Conway
tt0021508,Risalendo il fiume,John Ford
